City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
612,Marrakesh,MA,2020-02-22 17:24:41,31.63,-8.01,82.4,13,0,4.7
613,Sao Jose Da Coroa Grande,BR,2020-02-22 17:25:48,-8.9,-35.15,82.44,78,7,10.63
614,Bathsheba,BB,2020-02-22 17:25:08,13.22,-59.52,84.2,66,20,12.75
615,Suozhen,CN,2020-02-22 17:28:37,36.95,118.1,37.99,40,0,6.31
616,Ulladulla,AU,2020-02-22 17:28:38,-35.35,150.47,63.0,100,90,13.67
617,Ishikawa,JP,2020-02-22 17:28:38,26.42,127.82,64.4,72,40,10.29
618,Fergus Falls,US,2020-02-22 17:28:38,46.28,-96.08,33.8,68,1,8.05
619,Businga,CD,2020-02-22 17:28:38,3.33,20.88,86.31,24,44,1.92
620,Weihai,CN,2020-02-22 17:28:38,37.5,122.11,35.2,49,0,8.34
621,Anadyr,RU,2020-02-22 17:28:39,64.75,177.48,-13.0,69,0,4.47
622,Malayal,PH,2020-02-22 17:28:39,7.21,121.94,71.64,67,83,5.44
623,Champerico,GT,2020-02-22 17:28:39,14.3,-91.92,91.4,38,20,6.93
624,Kolyvan,RU,2020-02-22 17:28:39,55.31,82.74,23.0,92,100,2.84
625,Vysokogornyy,RU,2020-02-22 17:28:39,50.12,139.15,4.39,97,94,1.74
626,Maragogi,BR,2020-02-22 17:28:39,-9.01,-35.22,82.44,78,7,10.63
627,Porto Novo,BJ,2020-02-22 17:28:40,6.5,2.6,87.8,79,20,12.75
628,Jamsa,FI,2020-02-22 17:28:40,61.86,25.19,36.0,96,90,12.75
629,Amasya,TR,2020-02-22 17:28:40,40.67,35.83,37.4,98,75,12.75
630,Raga,SS,2020-02-22 17:28:40,8.46,25.68,79.43,14,9,4.79
631,Andros Town,BS,2020-02-22 17:28:41,24.7,-77.77,75.2,60,40,19.46
632,Beavercreek,US,2020-02-22 17:23:42,39.71,-84.06,44.01,25,1,8.05
633,Ratnagiri,IN,2020-02-22 17:28:41,16.98,73.3,70.97,58,0,2.13
634,Dubrovka,RU,2020-02-22 17:28:41,53.69,33.51,35.6,64,100,8.95
635,Dryden,CA,2020-02-22 17:28:41,49.78,-92.75,28.4,63,1,12.75
636,Marzuq,YE,2020-02-22 17:28:42,14.4,46.47,65.37,72,0,5.14
637,Mayo,US,2020-02-22 17:25:56,38.89,-76.51,51.01,24,1,6.93
638,Weligama,LK,2020-02-22 17:28:42,5.97,80.42,79.68,72,74,14.23
639,Washington,US,2020-02-22 17:27:20,47.5,-120.5,39.99,74,1,4.7
640,Gavle,SE,2020-02-22 17:24:42,60.67,17.14,39.99,81,100,8.99
641,Koboko,UG,2020-02-22 17:28:42,3.41,30.96,76.77,47,49,2.42
642,General Roca,AR,2020-02-22 17:28:43,-39.03,-67.58,78.8,24,0,10.29
643,Baykalovo,RU,2020-02-22 17:28:43,57.4,63.77,27.54,93,99,4.99
644,Jobabo,CU,2020-02-22 17:28:43,20.97,-76.3,84.2,54,75,6.93
645,Adrar,MR,2020-02-22 17:28:43,20.5,-10.07,89.51,8,96,6.87
646,Tungor,RU,2020-02-22 17:28:43,53.38,142.96,7.66,97,100,2.98
647,Nador,MA,2020-02-22 17:28:44,35.17,-2.93,60.8,72,75,8.05
648,Ladario,BR,2020-02-22 17:27:54,-19.0,-57.6,78.8,60,90,8.05
649,Jinxiang,CN,2020-02-22 17:28:44,22.86,115.7,61.3,83,0,3.18
650,Salalah,OM,2020-02-22 17:28:44,17.02,54.09,77.0,69,20,4.7
651,Arras,FR,2020-02-22 17:28:45,50.29,2.78,52.0,93,90,20.8
652,Kalmunai,LK,2020-02-22 17:28:45,7.42,81.82,81.21,79,72,18.14
653,Somerville,US,2020-02-22 17:28:45,42.39,-71.1,45.0,24,20,13.87
654,Tera,NE,2020-02-22 17:28:45,14.01,0.75,88.86,9,87,10.18
655,Venice,US,2020-02-22 17:28:45,27.1,-82.45,70.0,46,1,10.29
656,Maningrida,AU,2020-02-22 17:28:46,-12.07,134.27,83.3,80,99,16.93
657,Simbahan,PH,2020-02-22 17:28:46,6.3,120.58,81.16,75,92,22.39
658,Ambanja,MG,2020-02-22 17:28:46,-13.68,48.45,80.96,76,95,1.74
659,Paracuru,BR,2020-02-22 17:28:46,-3.41,-39.03,80.6,78,40,3.36
660,Karratha,AU,2020-02-22 17:28:47,-20.74,116.85,80.98,78,0,15.66
661,Glace Bay,CA,2020-02-22 17:28:47,46.2,-59.96,30.0,74,90,11.41
662,Fukue,JP,2020-02-22 17:28:47,32.69,128.84,48.2,57,20,13.87
663,Gazanjyk,TM,2020-02-22 17:28:47,39.24,55.52,48.25,70,100,12.66
664,Dauriya,RU,2020-02-22 17:28:47,49.93,116.87,5.94,82,100,3.31
665,Cockburn Town,TC,2020-02-22 17:28:48,21.46,-71.14,78.8,74,20,8.05
666,Paka,MY,2020-02-22 17:28:48,4.64,103.44,80.6,83,13,9.17
667,Alyangula,AU,2020-02-22 17:25:18,-13.85,136.42,78.8,100,90,1.12
668,Midyat,TR,2020-02-22 17:28:48,37.42,41.34,50.0,87,75,4.7
669,Madawaska,US,2020-02-22 17:28:48,47.36,-68.33,34.0,58,1,13.87
670,Lima,PE,2020-02-22 17:23:56,-12.04,-77.03,80.6,69,96,6.93
671,Shakhovskaya,RU,2020-02-22 17:28:49,56.03,35.51,34.65,80,100,19.93
672,Jamkhed,IN,2020-02-22 17:28:49,18.74,75.31,78.33,27,0,10.83
673,Jolalpan,MX,2020-02-22 17:28:49,18.32,-98.84,89.33,24,0,1.79
674,Kailua,US,2020-02-22 17:28:50,21.4,-157.74,70.0,77,40,4.7
675,Coronado,US,2020-02-22 17:28:50,32.69,-117.18,62.6,77,75,14.99
676,Ngunguru,NZ,2020-02-22 17:28:50,-35.62,174.5,60.01,93,29,1.01
677,Soskovo,RU,2020-02-22 17:28:50,52.75,35.38,30.65,83,5,11.39
678,Adolfo Lopez Mateos,MX,2020-02-22 17:28:50,28.47,-107.3,66.52,27,72,20.09
679,Camana,PE,2020-02-22 17:28:51,-16.62,-72.71,74.57,67,71,12.19
680,Fort-Shevchenko,KZ,2020-02-22 17:28:51,44.51,50.26,39.42,68,100,11.32
681,Mackay,AU,2020-02-22 17:28:51,-21.15,149.2,78.8,83,75,18.34
682,Nouakchott,MR,2020-02-22 17:28:46,18.09,-15.98,75.2,60,77,16.11
683,Tamale,GH,2020-02-22 17:28:51,9.4,-0.84,99.59,9,13,5.12
684,Dalvik,IS,2020-02-22 17:28:52,65.97,-18.53,21.56,83,97,2.26
685,Christchurch,NZ,2020-02-22 17:25:36,-43.53,172.63,50.0,100,90,1.12
686,Coihaique,CL,2020-02-22 17:28:52,-45.58,-72.07,77.0,31,0,3.36
687,Bahar,IR,2020-02-22 17:28:52,34.91,48.44,41.25,63,13,10.58
688,Novoselytsya,UA,2020-02-22 17:24:40,48.22,26.27,39.2,75,1,6.93
689,Wuwei,CN,2020-02-22 17:28:53,37.93,102.64,32.45,29,0,1.9
690,Sao Miguel Do Araguaia,BR,2020-02-22 17:28:53,-13.28,-50.16,84.65,68,99,4.05
691,Jardim,BR,2020-02-22 17:28:53,-21.48,-56.14,82.8,45,2,6.78
692,Hanmer Springs,NZ,2020-02-22 17:28:53,-42.52,172.82,44.29,93,96,0.36
693,Puerto Baquerizo Moreno,EC,2020-02-22 17:28:53,-0.9,-89.6,78.8,94,75,8.05
694,Skjervoy,NO,2020-02-22 17:28:53,70.03,20.97,35.74,63,83,21.25
695,Neiafu,TO,2020-02-22 17:28:54,-18.65,-173.98,77.0,94,40,11.05
696,Tadine,NC,2020-02-22 17:28:54,-21.55,167.88,75.31,83,30,9.06
697,Basoko,CD,2020-02-22 17:28:54,1.24,23.62,80.69,47,100,2.19
698,Radyvyliv,UA,2020-02-22 17:28:55,50.13,25.26,39.92,59,55,18.57
699,Aban,RU,2020-02-22 17:28:55,56.67,96.06,13.03,96,98,5.01
700,Lichtenburg,ZA,2020-02-22 17:28:55,-26.15,26.16,65.57,85,85,18.75
701,Laurel,US,2020-02-22 17:28:55,39.1,-76.85,51.01,8,1,9.17
702,Florianopolis,BR,2020-02-22 17:28:56,-27.61,-48.5,81.0,36,20,17.22
703,Bilma,NE,2020-02-22 17:28:56,18.69,12.92,75.04,12,73,11.54
704,Benguela,AO,2020-02-22 17:28:56,-12.58,13.41,81.5,77,99,4.38
705,Aguimes,ES,2020-02-22 17:28:56,27.91,-15.45,77.0,27,0,11.41
706,Jibuti,DJ,2020-02-22 17:28:56,11.5,42.5,80.6,78,20,5.82
707,Yelan-Kolenovskiy,RU,2020-02-22 17:28:57,51.16,41.15,29.7,95,100,5.93
708,Acajutla,SV,2020-02-22 17:28:57,13.59,-89.83,86.0,37,0,11.41
709,Moron,AR,2020-02-22 17:28:57,-34.65,-58.62,77.0,46,0,5.82
710,Yambio,SS,2020-02-22 17:28:57,4.57,28.4,85.01,31,35,5.57
711,Florida,US,2020-02-22 17:28:26,28.75,-82.5,64.99,54,1,9.17
712,Tondano,ID,2020-02-22 17:28:58,1.3,124.91,77.0,94,40,1.12
713,Nakusp,CA,2020-02-22 17:28:00,50.25,-117.8,30.0,96,100,5.26
714,Dolores,AR,2020-02-22 17:28:58,-36.31,-57.68,72.32,42,0,5.28
715,Laguna,US,2020-02-22 17:28:41,38.42,-121.42,62.6,54,1,5.82
716,Aripuana,BR,2020-02-22 17:28:59,-9.17,-60.63,75.42,97,100,1.66
717,Seymchan,RU,2020-02-22 17:28:59,62.88,152.43,-27.36,93,49,1.14
718,Khao Wong,TH,2020-02-22 17:28:59,16.7,104.09,69.01,69,8,14.07
719,Mbengwi,CM,2020-02-22 17:28:59,6.02,10.0,77.74,27,100,2.53
720,Schladming,AT,2020-02-22 17:28:59,47.39,13.69,46.99,70,77,3.89
721,Palestina,PS,2020-02-22 17:29:00,31.92,35.2,57.2,82,28,3.36
722,Tobermory,CA,2020-02-22 17:27:47,45.25,-81.67,36.0,75,99,4.0
723,Iskar,BG,2020-02-22 17:29:00,43.45,24.27,46.4,61,75,4.7
724,Manavalakurichi,IN,2020-02-22 17:29:00,8.13,77.3,84.2,74,40,4.7
725,Richards Bay,ZA,2020-02-22 17:29:00,-28.78,32.04,78.19,88,100,22.55
726,Dabat,ET,2020-02-22 17:29:00,12.98,37.77,68.45,27,55,13.65
727,Nsanje,MW,2020-02-22 17:29:01,-16.92,35.26,78.15,84,65,4.85
728,Cooma,AU,2020-02-22 17:29:01,-36.23,149.13,53.6,100,64,13.87
729,Zemio,CF,2020-02-22 17:29:01,5.03,25.14,83.34,23,69,4.52
730,Itatskiy,RU,2020-02-22 17:29:01,56.07,89.04,15.57,96,92,4.0
731,Insar,RU,2020-02-22 17:29:01,53.87,44.37,29.14,92,96,11.32
732,Prince George,CA,2020-02-22 17:27:29,53.92,-122.75,26.6,58,1,8.05
733,Kure,JP,2020-02-22 17:29:02,34.23,132.57,48.2,45,20,6.93
734,Visnes,NO,2020-02-22 17:29:02,59.36,5.22,43.0,75,75,34.45
735,Musoma,TZ,2020-02-22 17:26:17,-1.5,33.8,78.8,69,20,3.0
736,Beihai,CN,2020-02-22 17:29:02,21.48,109.1,68.67,78,0,2.3
737,Ballina,AU,2020-02-22 17:29:03,-28.87,153.57,73.4,78,94,8.05
738,Mangrol,IN,2020-02-22 17:29:03,21.12,70.12,78.35,48,0,17.94
739,Prado,BR,2020-02-22 17:29:03,-17.34,-39.22,81.88,84,55,16.02
740,Mehamn,NO,2020-02-22 17:29:03,71.04,27.85,30.25,80,51,20.96
741,Yairipok,IN,2020-02-22 17:29:03,24.67,94.07,55.47,68,29,1.39
742,Darien,US,2020-02-22 17:28:37,41.75,-87.97,44.01,41,1,16.11
743,Hanna,CA,2020-02-22 17:29:04,51.63,-111.9,39.99,54,100,5.99
744,Phek,IN,2020-02-22 17:29:04,25.67,94.5,51.91,83,34,0.89
745,Port Lincoln,AU,2020-02-22 17:29:04,-34.73,135.87,64.4,78,3,9.08
746,Viedma,AR,2020-02-22 17:29:04,-40.81,-63.0,81.37,14,0,10.98
747,Tshikapa,CD,2020-02-22 17:29:05,-6.42,20.8,77.77,83,100,0.38
748,Kajaani,FI,2020-02-22 17:29:05,64.17,27.67,33.8,96,90,12.75
749,Walvis Bay,NA,2020-02-22 17:29:05,-22.96,14.51,75.2,57,11,12.75
750,Slave Lake,CA,2020-02-22 17:29:05,55.28,-114.77,35.6,51,40,20.8
751,Berezivka,UA,2020-02-22 17:29:05,47.2,30.91,37.9,60,0,2.53
752,Ola,RU,2020-02-22 17:29:05,59.58,151.28,-6.39,95,100,2.53
753,Sonoita,MX,2020-02-22 17:29:06,31.85,-112.83,61.0,92,100,5.01
754,Kuito,AO,2020-02-22 17:26:27,-12.38,16.93,64.69,92,100,3.09
755,Tumalaytay,PH,2020-02-22 17:29:06,12.28,123.23,77.61,80,1,17.94
756,Akdepe,TM,2020-02-22 17:26:06,42.06,59.38,44.6,81,90,6.93
757,Indramayu,ID,2020-02-22 17:29:06,-6.33,108.32,80.15,83,100,8.61
758,Aswan,EG,2020-02-22 17:29:07,24.09,32.91,71.6,28,0,14.99
759,Pedasi,PA,2020-02-22 17:29:07,7.53,-80.03,81.61,72,97,19.48
760,Kahramanmaras,TR,2020-02-22 17:29:07,38.0,37.0,48.2,87,75,8.05
761,Seoul,KR,2020-02-22 17:27:15,37.57,126.98,32.0,79,1,2.24
762,Kuytun,RU,2020-02-22 17:29:08,54.34,101.5,13.93,95,100,5.35
763,Pewaukee,US,2020-02-22 17:24:53,43.08,-88.26,41.0,64,1,5.82
764,Tokur,RU,2020-02-22 17:29:08,53.13,132.9,-11.69,99,82,1.21
765,Tanout,NE,2020-02-22 17:29:08,14.97,8.89,77.49,10,32,13.31
766,Chicama,PE,2020-02-22 17:25:32,-7.84,-79.15,75.2,83,90,9.17
767,Ariquemes,BR,2020-02-22 17:29:08,-9.91,-63.04,78.39,85,100,4.85
768,Calawag,PH,2020-02-22 17:29:09,10.67,119.57,74.55,80,51,8.63
769,Cabra,ES,2020-02-22 17:29:09,37.47,-4.44,71.6,33,7,2.24
770,Vestmanna,FO,2020-02-22 17:29:09,62.16,-7.17,37.4,64,88,8.05
771,Lata,PT,2020-02-22 17:29:09,40.16,-8.33,69.01,63,16,10.29
772,Tarbes,FR,2020-02-22 17:29:09,43.25,0.17,59.0,58,72,6.93
773,Labuan,MY,2020-02-22 17:29:10,5.28,115.24,78.8,88,75,8.05
774,Aquiraz,BR,2020-02-22 17:29:10,-3.9,-38.39,80.6,78,40,3.36
775,Borba,BR,2020-02-22 17:29:10,-4.39,-59.59,80.46,88,98,2.55
776,Raymondville,US,2020-02-22 17:29:10,26.48,-97.78,66.0,58,90,6.93
777,Rapid Valley,US,2020-02-22 17:29:10,44.06,-103.15,55.99,27,1,6.93
778,Madimba,TZ,2020-02-22 17:29:11,-10.4,40.33,80.6,88,75,5.82
779,Tilichiki,RU,2020-02-22 17:29:11,60.47,166.1,-16.87,94,0,1.99
780,Daru,PG,2020-02-22 17:29:11,-9.08,143.21,76.75,90,99,6.26
781,Mioveni,RO,2020-02-22 17:29:11,44.96,24.94,38.55,68,86,2.33
782,Storslett,NO,2020-02-22 17:29:11,69.77,21.02,35.74,63,83,21.25
783,Pandan,PH,2020-02-22 17:29:12,14.05,124.17,77.88,81,15,19.42
784,Helong,CN,2020-02-22 17:29:12,42.54,129.0,10.17,86,22,7.52
785,Honningsvag,NO,2020-02-22 17:29:12,70.98,25.97,37.9,69,59,31.38
786,Xuzhou,CN,2020-02-22 17:29:12,34.18,117.16,40.53,44,0,5.41
787,Juneau,US,2020-02-22 17:25:15,58.3,-134.42,34.0,86,75,4.7
788,Harper,LR,2020-02-22 17:25:17,4.38,-7.72,83.84,77,86,5.84
789,Blagoyevo,RU,2020-02-22 17:29:13,63.37,47.92,32.59,89,99,15.59
790,Lorca,ES,2020-02-22 17:29:13,37.67,-1.7,66.2,55,1,5.82
791,Akniste,LV,2020-02-22 17:29:13,56.16,25.75,37.76,91,100,22.37
792,Santa Catarina De Tepehuanes,MX,2020-02-22 17:29:13,25.35,-105.73,69.21,23,100,12.01
793,Tarnos,FR,2020-02-22 17:29:13,43.54,-1.46,57.2,82,65,3.36
794,Ziarat,PK,2020-02-22 17:29:14,30.38,67.73,43.07,60,12,1.48
795,Pangkalanbuun,ID,2020-02-22 17:29:14,-2.68,111.62,73.96,97,47,1.88
796,Northam,GB,2020-02-22 17:29:14,51.03,-4.22,51.01,81,40,13.87
797,Manakara,MG,2020-02-22 17:29:15,-22.13,48.02,74.84,92,100,4.45
798,Honiara,SB,2020-02-22 17:29:15,-9.43,159.95,77.0,94,20,3.06
799,Vilhena,BR,2020-02-22 17:29:15,-12.74,-60.15,69.66,84,100,6.15
800,Pirgos,GR,2020-02-22 17:29:15,35.12,25.72,53.6,58,40,14.99
801,Quelimane,MZ,2020-02-22 17:29:15,-17.88,36.89,86.0,70,20,6.93
802,Barabai,ID,2020-02-22 17:29:16,-2.58,115.38,76.15,83,100,2.17
803,Yatou,CN,2020-02-22 17:29:16,37.15,122.38,34.12,50,0,6.71
